timestamp,seed,is_unique,filename,cmd
2025-09-19T21:03:25.691253,477216532,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:25.691433,1329909224,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:25.701964,3925389071,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:25.702038,3883308662,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:25.707273,2303306940,True,max3sat_unique_seed_2303306940.txt,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:25.728453,2555133223,True,max3sat_unique_seed_2555133223.txt,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:25.728565,544590369,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:25.769668,967150069,True,max3sat_unique_seed_967150069.txt,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:25.780395,3490190739,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:25.826699,1153079460,True,max3sat_unique_seed_1153079460.txt,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:25.837467,3277084458,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:25.837730,2591504706,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:25.884006,4099402665,True,max3sat_unique_seed_4099402665.txt,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.002077,622908436,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.017484,543569415,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.074307,877643721,True,max3sat_unique_seed_877643721.txt,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.100134,761154139,True,max3sat_unique_seed_761154139.txt,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.238919,2227169232,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.249413,3378355225,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.285422,4181674761,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.393407,1622199294,True,max3sat_unique_seed_1622199294.txt,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.404215,4009595668,True,max3sat_unique_seed_4009595668.txt,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.409462,1770032627,True,max3sat_unique_seed_1770032627.txt,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.414690,460582211,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.446220,1195147174,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.476849,3824563121,True,max3sat_unique_seed_3824563121.txt,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.482058,3246939645,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.497603,1609468707,True,max3sat_unique_seed_1609468707.txt,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.569998,468546825,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.595686,3498893240,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.600937,986607746,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.642359,895408342,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.657690,2110102521,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.724501,3466102302,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.750289,4106315621,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.851352,1582430661,True,max3sat_unique_seed_1582430661.txt,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.939262,347397668,True,max3sat_unique_seed_347397668.txt,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.949910,1621436110,True,max3sat_unique_seed_1621436110.txt,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.978413,4051379469,True,max3sat_unique_seed_4051379469.txt,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:26.988864,2657011010,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:27.014782,2460470913,True,max3sat_unique_seed_2460470913.txt,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:27.025015,902457880,True,max3sat_unique_seed_902457880.txt,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:27.071514,2480896143,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:27.184482,2843478073,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:27.251422,22810049,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:27.292314,1984205371,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:27.348723,1800275418,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:27.384678,289895002,False,,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
2025-09-19T21:03:27.528374,1750904088,True,max3sat_unique_seed_1750904088.txt,/home/charliebrown/salima/weak_conflict_experiment/main 8 10 1 0 0 1
